GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,com.fasterxml.jackson.databind.deser.std,CollectionDeserializer,306,0,38,0,69,0,30,0,11,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.deser.std,PrimitiveArrayDeserializers.LongDeser,88,0,14,0,20,0,10,0,3,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.deser.std,PrimitiveArrayDeserializers.StringDeser,105,0,18,0,23,0,12,0,3,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.deser.std,JdkDeserializers.URIDeserializer,7,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.deser.std,ContainerDeserializerBase,4,0,0,0,2,0,1,0,1,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.deser.std,MapDeserializer,808,0,120,0,191,0,79,0,19,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.deser.std,NumberDeserializers.BigDecimalDeserializer,47,0,8,0,12,0,6,0,2,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.deser.std,StdKeyDeserializer.DelegatingKD,51,0,4,0,14,0,5,0,3,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.deser.std,StdKeyDeserializer.DateKD,8,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.deser.std,PrimitiveArrayDeserializers.Base,9,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.deser.std,StdKeyDeserializer.ByteKD,25,0,4,0,5,0,4,0,2,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.deser.std,NumberDeserializers.IntegerDeserializer,15,0,0,0,4,0,3,0,3,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.deser.std,StdKeyDeserializer.DoubleKD,9,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.deser.std,JdkDeserializers.InetAddressDeserializer,7,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.sun.mail.pop3,Protocol,858,0,98,0,171,0,68,0,19,0
JaCoCo Ant Example,com.sun.mail.pop3,POP3Folder,603,0,70,0,171,0,69,0,34,0
JaCoCo Ant Example,com.sun.mail.pop3,Response,12,0,0,0,4,0,1,0,1,0
JaCoCo Ant Example,com.sun.mail.pop3,POP3SSLStore,8,0,0,0,2,0,1,0,1,0
JaCoCo Ant Example,com.sun.mail.pop3,POP3Message,466,0,58,0,125,0,49,0,20,0
JaCoCo Ant Example,com.sun.mail.pop3,DefaultFolder,90,0,2,0,26,0,23,0,22,0
JaCoCo Ant Example,com.sun.mail.pop3,SharedByteArrayOutputStream,13,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,com.sun.mail.pop3,POP3Store,485,0,58,0,115,0,41,0,12,0
JaCoCo Ant Example,com.sun.mail.pop3,Status,9,0,0,0,3,0,1,0,1,0
JaCoCo Ant Example,com.sun.mail.util,QDecoderStream,55,0,4,0,12,0,4,0,2,0
JaCoCo Ant Example,com.sun.mail.util,QEncoderStream,87,0,20,0,20,0,14,0,4,0
JaCoCo Ant Example,com.sun.mail.util,UUEncoderStream,260,0,14,0,67,0,19,0,12,0
JaCoCo Ant Example,com.sun.mail.util,SharedFileInputStream,575,0,60,0,126,0,49,0,19,0
JaCoCo Ant Example,com.sun.mail.util,UUDecoderStream,384,0,40,0,77,0,29,0,9,0
JaCoCo Ant Example,com.sun.mail.util,SocketFetcher,411,0,54,0,96,0,32,0,5,0
JaCoCo Ant Example,com.sun.mail.util,BEncoderStream,14,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,com.sun.mail.util,QPDecoderStream,170,0,28,0,42,0,19,0,5,0
JaCoCo Ant Example,com.sun.mail.util,BASE64DecoderStream,1072,0,104,0,175,0,64,0,11,0
JaCoCo Ant Example,com.sun.mail.util,TraceInputStream,161,0,24,0,44,0,18,0,6,0
JaCoCo Ant Example,com.sun.mail.util,LineOutputStream,49,0,0,0,18,0,4,0,4,0
JaCoCo Ant Example,com.sun.mail.util,TraceOutputStream,152,0,20,0,44,0,16,0,6,0
JaCoCo Ant Example,com.sun.mail.util,QPEncoderStream,284,0,28,0,60,0,24,0,10,0
JaCoCo Ant Example,com.sun.mail.util,BASE64EncoderStream,730,0,34,0,90,0,28,0,11,0
JaCoCo Ant Example,com.sun.mail.util,SharedByteArrayInputStream,55,0,4,0,12,0,6,0,4,0
JaCoCo Ant Example,com.sun.mail.util,LineInputStream,111,0,20,0,31,0,12,0,2,0
JaCoCo Ant Example,com.sun.mail.util,ASCIIUtility,418,0,54,0,102,0,35,0,8,0
JaCoCo Ant Example,com.sun.mail.util,SocketFetcher.new PrivilegedAction() {...},12,0,0,0,5,0,2,0,2,0
JaCoCo Ant Example,com.sun.mail.util,CRLFOutputStream,137,0,16,0,35,0,14,0,6,0
JaCoCo Ant Example,org.glassfish.jersey,CommonProperties,26,63,0,0,4,13,4,2,4,2
JaCoCo Ant Example,com.github.fge.jsonschema.util.equivalence,Equivalences,4,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,com.github.fge.jsonschema.util.equivalence,JsonSchemaEquivalence,209,0,40,0,45,0,27,0,7,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializer.StringDeserializer,48,4,10,0,14,1,7,1,2,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,SettableBeanProperty.MethodProperty,48,0,0,0,13,0,5,0,5,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdScalarDeserializer,5,4,0,0,1,2,1,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdKeyDeserializer.ShortKD,21,4,4,0,4,1,3,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdKeyDeserializer.StringFactoryKeyDeserializer,19,0,0,0,4,0,2,0,2,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdKeyDeserializer.IntKD,5,4,0,0,1,1,1,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,FromStringDeserializer.UUIDDeserializer,55,4,4,0,11,1,4,1,2,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,ArrayDeserializers.StringDeser,81,4,12,0,18,1,8,1,2,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,EnumMapDeserializer,78,0,8,0,20,0,8,0,4,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,SettableAnyProperty,197,0,18,0,43,0,20,0,11,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,SettableBeanProperty.FieldProperty,42,0,0,0,13,0,5,0,5,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializer.ShortDeserializer,5,5,0,0,1,2,1,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializer.BigIntegerDeserializer,53,4,10,0,14,1,6,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,ArrayDeserializers.ByteDeser,137,4,28,0,34,1,16,1,2,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializationContext,347,0,20,0,56,0,33,0,23,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,ArrayDeserializers.ArrayDeser,5,4,0,0,1,2,1,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,JsonNodeDeserializer.ArrayDeserializer,23,0,2,0,7,0,5,0,4,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializer.AtomicBooleanDeserializer,8,4,0,0,1,1,1,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializer.DoubleDeserializer,10,5,0,0,2,2,2,1,2,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,BeanDeserializerFactory.ConfigImpl,148,44,20,4,24,11,24,3,12,3
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializers,0,242,0,2,0,43,0,5,0,4
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializer.NumberDeserializer,110,4,22,0,27,1,13,1,2,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializer,881,9,218,0,223,4,134,2,21,2
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdKeyDeserializer.CharKD,16,4,2,0,3,1,2,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,EnumDeserializer.FactoryBasedDeserializer,42,0,2,0,12,0,3,0,2,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializer.FloatDeserializer,5,5,0,0,1,2,1,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,DateDeserializer,5,4,0,0,1,1,1,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializer.CalendarDeserializer,34,11,4,0,10,4,3,2,1,2
JaCoCo Ant Example,org.codehaus.jackson.map.deser,ArrayDeserializers,5,79,0,0,1,16,1,4,1,4
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializer.AtomicReferenceDeserializer,29,0,0,0,7,0,3,0,3,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,UntypedObjectDeserializer,276,4,43,0,74,1,33,1,4,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,PropertyValueBuffer,99,0,10,0,22,0,12,0,7,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,ContainerDeserializer,4,0,0,0,2,0,1,0,1,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdKeyDeserializers,50,65,4,0,10,15,4,3,2,3
JaCoCo Ant Example,org.codehaus.jackson.map.deser,SettableBeanProperty.CreatorProperty,33,0,0,0,10,0,6,0,6,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,ArrayDeserializer,229,0,28,0,54,0,22,0,8,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,TimestampDeserializer,9,4,0,0,1,1,1,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,BaseNodeDeserializer,164,4,27,0,38,2,23,1,6,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,PropertyValue.Any,20,0,0,0,6,0,2,0,2,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,FromStringDeserializer.URLDeserializer,5,4,0,0,1,1,1,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdKeyDeserializer.StringCtorKeyDeserializer,18,0,0,0,4,0,2,0,2,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,FromStringDeserializer.LocaleDeserializer,50,4,4,0,10,1,3,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,CreatorContainer,318,0,34,0,60,0,36,0,19,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,FromStringDeserializer.TimeZoneDeserializer,3,4,0,0,1,1,1,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,PropertyValue.Regular,15,0,0,0,5,0,2,0,2,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdKeyDeserializer.EnumKD,24,0,2,0,7,0,3,0,2,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,FromStringDeserializer.InetAddressDeserializer,3,4,0,0,1,1,1,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,CustomDeserializerFactory,156,0,18,0,36,0,17,0,8,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,EnumResolver,137,0,10,0,29,0,14,0,9,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,FromStringDeserializer.PatternDeserializer,3,4,0,0,1,1,1,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdKeyDeserializer.ByteKD,21,4,4,0,4,1,3,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,PropertyValue,9,0,0,0,4,0,1,0,1,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,EnumSetDeserializer,60,0,6,0,16,0,7,0,4,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,ArrayDeserializers.DoubleDeser,70,4,8,0,16,1,6,1,2,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,BeanDeserializerFactory,1916,25,315,1,407,7,188,2,30,2
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializer.PrimitiveOrWrapperDeserializer,3,7,0,0,1,3,1,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdKeyDeserializer.FloatKD,6,4,0,0,1,1,1,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,ThrowableDeserializer,216,0,34,0,48,0,19,0,2,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,MapDeserializer,408,0,64,0,102,0,46,0,14,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,EnumDeserializer,111,0,14,0,24,0,10,0,3,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializer.SqlDateDeserializer,15,4,2,0,2,1,2,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,FromStringDeserializer.URIDeserializer,3,4,0,0,1,1,1,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializer.BigDecimalDeserializer,41,4,8,0,11,1,5,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,SettableBeanProperty.ManagedReferenceProperty,151,0,22,0,28,0,16,0,5,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,JsonNodeDeserializer.ObjectDeserializer,36,0,4,0,10,0,6,0,4,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializer.StackTraceElementDeserializer,97,4,16,0,21,1,9,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,ArrayDeserializers.FloatDeser,70,4,8,0,16,1,6,1,2,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializer.TokenBufferDeserializer,11,4,0,0,3,1,1,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializerProvider.WrappedDeserializer,22,0,0,0,6,0,3,0,3,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdKeyDeserializer.DoubleKD,5,4,0,0,1,1,1,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdKeyDeserializer.LongKD,5,4,0,0,1,1,1,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializer.LongDeserializer,5,5,0,0,1,2,1,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdKeyDeserializer,46,9,4,0,12,2,6,2,4,2
JaCoCo Ant Example,org.codehaus.jackson.map.deser,SettableBeanProperty.SetterlessProperty,73,0,4,0,19,0,7,0,5,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,PropertyValue.Map,17,0,0,0,5,0,2,0,2,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,ArrayDeserializers.ShortDeser,70,4,8,0,16,1,6,1,2,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,AbstractDeserializer,63,0,13,0,18,0,13,0,3,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,FromStringDeserializer,78,58,12,0,19,12,8,2,2,2
JaCoCo Ant Example,org.codehaus.jackson.map.deser,ArrayDeserializers.IntDeser,70,4,8,0,16,1,6,1,2,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializer.BooleanDeserializer,10,5,0,0,2,2,2,1,2,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdKeyDeserializer.BoolKD,19,4,4,0,5,1,3,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,JsonNodeDeserializer,17,9,4,0,6,2,4,2,2,2
JaCoCo Ant Example,org.codehaus.jackson.map.deser,CollectionDeserializer,160,0,16,0,41,0,15,0,7,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,BeanDeserializerBuilder,146,0,12,0,31,0,17,0,11,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,ArrayDeserializers.BooleanDeser,70,4,8,0,16,1,6,1,2,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializer.ClassDeserializer,22,4,2,0,6,1,2,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,FromStringDeserializer.CurrencyDeserializer,3,4,0,0,1,1,1,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,ArrayDeserializers.CharDeser,119,4,20,0,29,1,11,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializer.CharacterDeserializer,38,5,10,0,10,2,6,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,ArrayDeserializers.LongDeser,70,4,8,0,16,1,6,1,2,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializerProvider,501,3,72,0,120,1,55,1,19,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,BeanDeserializer,1299,0,203,0,297,0,131,0,27,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializer.IntegerDeserializer,10,5,0,0,2,2,2,1,2,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,BeanDeserializerModifier,7,0,0,0,3,0,3,0,3,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,StdDeserializer.ByteDeserializer,21,5,4,0,4,2,3,1,1,1
JaCoCo Ant Example,org.codehaus.jackson.map.deser,SettableBeanProperty,277,0,30,0,57,0,32,0,17,0
JaCoCo Ant Example,org.codehaus.jackson.map.deser,BasicDeserializerFactory,1493,83,190,0,312,18,113,2,18,2
JaCoCo Ant Example,com.github.fge.jsonschema.library.digest,DraftV4DigesterDictionary,134,0,0,0,35,0,2,0,2,0
JaCoCo Ant Example,com.github.fge.jsonschema.library.digest,CommonDigesterDictionary,148,0,0,0,37,0,2,0,2,0
JaCoCo Ant Example,com.github.fge.jsonschema.library.digest,DraftV3DigesterDictionary,77,0,0,0,23,0,2,0,2,0
JaCoCo Ant Example,com.martiansoftware.util,StringUtils,191,0,30,0,0,0,21,0,6,0
JaCoCo Ant Example,org.glassfish.jersey.server.model.internal,ModelErrors.new Function() {...},10,3,0,0,1,1,1,1,1,1
JaCoCo Ant Example,org.glassfish.jersey.server.model.internal,JavaResourceMethodDispatcherProvider.ResponseOutInvoker,10,7,0,0,1,2,1,1,1,1
JaCoCo Ant Example,org.glassfish.jersey.server.model.internal,JavaResourceMethodDispatcherProvider.TypeOutInvoker,19,12,2,0,5,3,2,1,1,1
JaCoCo Ant Example,org.glassfish.jersey.server.model.internal,ModelProcessorUtil.Method,55,39,0,0,16,12,5,3,5,3
JaCoCo Ant Example,org.glassfish.jersey.server.model.internal,ResourceMethodInvocationHandlerFactory.new InvocationHandler() {...},5,3,0,0,1,1,1,1,1,1
JaCoCo Ant Example,org.glassfish.jersey.server.model.internal,ModelHelper,12,42,3,9,5,10,4,4,1,1
JaCoCo Ant Example,org.glassfish.jersey.server.model.internal,AbstractJavaResourceMethodDispatcher,84,16,8,0,19,6,8,1,4,1
JaCoCo Ant Example,org.glassfish.jersey.server.model.internal,VoidVoidDispatcherProvider,16,10,3,1,1,3,2,2,0,2
JaCoCo Ant Example,org.glassfish.jersey.server.model.internal,ResourceMethodInvocationHandlerFactory,24,26,3,1,8,7,2,3,0,3
JaCoCo Ant Example,org.glassfish.jersey.server.model.internal,ModelErrors,6,7,0,0,2,1,2,1,2,1
JaCoCo Ant Example,org.glassfish.jersey.server.model.internal,ResourceModelBinder,0,34,0,0,0,8,0,2,0,2
JaCoCo Ant Example,org.glassfish.jersey.server.model.internal,JavaResourceMethodDispatcherProvider,20,50,3,5,3,11,4,3,1,2
JaCoCo Ant Example,org.glassfish.jersey.server.model.internal,ResourceMethodDispatcherFactory,12,36,1,3,4,10,1,4,0,3
JaCoCo Ant Example,org.glassfish.jersey.server.model.internal,ModelProcessorUtil,157,190,42,24,34,46,30,11,4,4
JaCoCo Ant Example,org.glassfish.jersey.server.model.internal,JavaResourceMethodDispatcherProvider.AbstractMethodParamInvoker,4,9,0,0,1,3,1,1,1,1
JaCoCo Ant Example,com.ibm.wsdl.extensions.soap,SOAPBodyImpl,150,0,8,0,0,0,18,0,14,0
JaCoCo Ant Example,com.ibm.wsdl.extensions.soap,SOAPBindingImpl,102,0,4,0,0,0,12,0,10,0
JaCoCo Ant Example,com.ibm.wsdl.extensions.soap,SOAPAddressImpl,78,0,2,0,0,0,9,0,8,0
JaCoCo Ant Example,com.ibm.wsdl.extensions.soap,SOAPBodySerializer,134,0,20,0,0,0,13,0,3,0
JaCoCo Ant Example,com.ibm.wsdl.extensions.soap,SOAPBindingSerializer,86,0,10,0,0,0,8,0,3,0
JaCoCo Ant Example,com.ibm.wsdl.extensions.soap,SOAPAddressSerializer,72,0,8,0,0,0,7,0,3,0
JaCoCo Ant Example,com.ibm.wsdl.extensions.soap,SOAPConstants,46,0,0,0,0,0,2,0,2,0
JaCoCo Ant Example,com.ibm.wsdl.extensions.soap,SOAPHeaderImpl,202,0,12,0,0,0,24,0,18,0
JaCoCo Ant Example,com.ibm.wsdl.extensions.soap,SOAPFaultImpl,150,0,8,0,0,0,18,0,14,0
JaCoCo Ant Example,com.ibm.wsdl.extensions.soap,SOAPHeaderSerializer,319,0,42,0,0,0,26,0,5,0
JaCoCo Ant Example,com.ibm.wsdl.extensions.soap,SOAPOperationImpl,102,0,4,0,0,0,12,0,10,0
JaCoCo Ant Example,com.ibm.wsdl.extensions.soap,SOAPFaultSerializer,122,0,14,0,0,0,10,0,3,0
JaCoCo Ant Example,com.ibm.wsdl.extensions.soap,SOAPOperationSerializer,86,0,10,0,0,0,8,0,3,0
JaCoCo Ant Example,com.ibm.wsdl.extensions.soap,SOAPHeaderFaultImpl,174,0,10,0,0,0,21,0,16,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.type,TypeModifier,3,0,0,0,1,0,1,0,1,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.type,ClassKey,80,0,8,0,22,0,11,0,7,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.type,TypeBindings,519,0,82,0,114,0,56,0,15,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.type,HierarchicType,131,0,12,0,32,0,17,0,11,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.type,CollectionLikeType,258,0,20,0,42,0,31,0,21,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.type,TypeBase,167,0,28,0,43,0,21,0,7,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.type,TypeParser,168,0,18,0,34,0,15,0,6,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.type,MapType,235,0,8,0,23,0,18,0,14,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.type,TypeFactory,1472,0,178,0,293,0,141,0,52,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.type,CollectionType,134,0,4,0,15,0,12,0,10,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.type,ArrayType,262,0,24,0,50,0,35,0,23,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.type,TypeParser.MyTokenizer,68,0,6,0,16,0,10,0,7,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.type,MapLikeType,397,0,30,0,58,0,41,0,26,0
JaCoCo Ant Example,com.fasterxml.jackson.databind.type,SimpleType,417,0,60,0,73,0,50,0,20,0
JaCoCo Ant Example,org.eclipse.jetty.security,IdentityService,4,0,0,0,1,0,1,0,1,0
JaCoCo Ant Example,org.eclipse.jetty.security,ConstraintMapping,0,24,0,0,0,10,0,7,0,7
JaCoCo Ant Example,org.eclipse.jetty.security,ServerAuthException,16,0,0,0,8,0,4,0,4,0
JaCoCo Ant Example,org.eclipse.jetty.security,RoleInfo,158,31,25,1,34,12,23,4,10,4
JaCoCo Ant Example,org.eclipse.jetty.security,SecurityHandler.new Principal() {...},5,3,0,0,2,1,2,1,2,1
JaCoCo Ant Example,org.eclipse.jetty.security,SecurityHandler.new Principal() {...},4,3,0,0,2,1,2,1,2,1
JaCoCo Ant Example,org.eclipse.jetty.security,DefaultAuthenticatorFactory,54,3,12,0,14,1,9,1,3,1
JaCoCo Ant Example,org.eclipse.jetty.security,ConstraintSecurityHandler,493,119,84,12,106,33,55,6,8,5
JaCoCo Ant Example,org.eclipse.jetty.security,SecurityHandler,505,145,91,24,126,41,76,7,18,7
JaCoCo Ant Example,com.github.fge.jsonschema.processors.data,SchemaContext,49,0,2,0,13,0,7,0,6,0
JaCoCo Ant Example,com.github.fge.jsonschema.processors.data,FullData,58,0,4,0,16,0,9,0,7,0
JaCoCo Ant Example,com.github.fge.jsonschema.processors.data,ValidatorList,21,0,0,0,7,0,4,0,4,0
JaCoCo Ant Example,com.github.fge.jsonschema.processors.data,SchemaHolder,5,0,0,0,2,0,1,0,1,0
JaCoCo Ant Example,com.github.fge.jsonschema.processors.data,SchemaDigest,20,0,0,0,7,0,4,0,4,0
JaCoCo Ant Example,org.eclipse.jetty.server.handler,AbstractHandler,98,31,17,3,23,11,15,4,5,4
JaCoCo Ant Example,org.eclipse.jetty.server.handler,ContextHandlerCollection,332,186,57,25,75,46,42,8,4,5
JaCoCo Ant Example,org.eclipse.jetty.server.handler,HandlerCollection,183,152,37,23,43,36,29,12,5,6
JaCoCo Ant Example,org.eclipse.jetty.server.handler,ScopedHandler,69,56,12,6,12,15,8,7,2,4
JaCoCo Ant Example,org.eclipse.jetty.server.handler,ContextHandler.Context,363,210,64,24,84,53,58,15,17,12
JaCoCo Ant Example,org.eclipse.jetty.server.handler,HandlerWrapper,27,98,9,15,7,30,10,11,2,7
JaCoCo Ant Example,org.eclipse.jetty.server.handler,ErrorHandler,239,6,16,0,69,2,18,1,10,1
JaCoCo Ant Example,org.eclipse.jetty.server.handler,ContextHandler,1469,590,255,68,310,164,196,44,46,32
JaCoCo Ant Example,org.eclipse.jetty.server.handler,AbstractHandlerContainer,108,44,14,8,21,13,12,6,4,3
JaCoCo Ant Example,org.eclipse.jetty.server.handler,ResourceHandler,384,75,73,11,112,19,61,3,20,2
JaCoCo Ant Example,org.eclipse.jetty.http,MimeTypes,327,290,89,6,84,72,55,6,5,3
JaCoCo Ant Example,org.eclipse.jetty.http,HttpBuffers.new ThreadLocalBuffers() {...},15,6,0,0,3,1,3,1,3,1
JaCoCo Ant Example,org.eclipse.jetty.http,HttpBuffers.new ThreadLocalBuffers() {...},5,16,0,0,1,3,1,3,1,3
JaCoCo Ant Example,org.eclipse.jetty.http,EncodedHttpURI,427,0,54,0,57,0,44,0,17,0
JaCoCo Ant Example,org.eclipse.jetty.http,HttpStatus,66,32,23,3,12,6,19,3,7,2
JaCoCo Ant Example,org.eclipse.jetty.http,HttpFields.Field,117,222,15,31,21,55,18,19,7,7
JaCoCo Ant Example,org.eclipse.jetty.http,HttpException,67,0,0,0,20,0,8,0,8,0
JaCoCo Ant Example,org.eclipse.jetty.http,HttpHeaderValues,6,110,1,3,3,26,1,3,0,2
JaCoCo Ant Example,org.eclipse.jetty.http,HttpFields.DateGenerator,111,156,0,0,27,33,1,2,1,2
JaCoCo Ant Example,org.eclipse.jetty.http,HttpFields.DateParser,38,48,5,3,8,8,3,3,0,2
JaCoCo Ant Example,org.eclipse.jetty.http,HttpGenerator,1272,971,328,151,246,197,214,52,8,10
JaCoCo Ant Example,org.eclipse.jetty.http,PathMap,547,344,80,40,101,82,65,17,13,9
JaCoCo Ant Example,org.eclipse.jetty.http,HttpBuffers,75,40,8,0,24,12,14,4,10,4
JaCoCo Ant Example,org.eclipse.jetty.http,HttpHeaders,0,298,0,0,0,60,0,2,0,2
JaCoCo Ant Example,org.eclipse.jetty.http,HttpTokens,0,12,0,0,0,1,0,1,0,1
